,Make,Model Family,Year,Price_USD_Thousands,Mileage,Listing Year,_make_model
24199,MERCEDES-BENZ,AMG,2018,88.5,12806.0,2021,MERCEDES-BENZ_AMG
24200,MERCEDES-BENZ,AMG,2018,167.0,3600.0,2022,MERCEDES-BENZ_AMG
24201,MERCEDES-BENZ,AMG,2018,105.0,6000.0,2021,MERCEDES-BENZ_AMG
24202,MERCEDES-BENZ,AMG,2019,141.13924050632912,11500.0,2021,MERCEDES-BENZ_AMG
24203,MERCEDES-BENZ,AMG,2020,142.40506329113924,256.0,2021,MERCEDES-BENZ_AMG
24204,MERCEDES-BENZ,AMG,2021,440.8602150537634,19.0,2021,MERCEDES-BENZ_AMG
24205,MERCEDES-BENZ,AMG,2018,110.0,10000.0,2021,MERCEDES-BENZ_AMG
24206,MERCEDES-BENZ,AMG,2018,132.5,2600.0,2021,MERCEDES-BENZ_AMG
24207,MERCEDES-BENZ,AMG,2017,126.64556962025316,3975.0,2021,MERCEDES-BENZ_AMG
24208,MERCEDES-BENZ,AMG,2018,151.0,900.0,2021,MERCEDES-BENZ_AMG
24209,MERCEDES-BENZ,AMG,2016,81.0,4632.0,2021,MERCEDES-BENZ_AMG
24210,MERCEDES-BENZ,AMG,2016,82.5,12000.0,2021,MERCEDES-BENZ_AMG
24211,MERCEDES-BENZ,AMG,2018,110.0,5747.0,2021,MERCEDES-BENZ_AMG
24212,MERCEDES-BENZ,AMG,2016,110.0,4500.0,2021,MERCEDES-BENZ_AMG
24213,MERCEDES-BENZ,AMG,2016,80.0,17000.0,2022,MERCEDES-BENZ_AMG
24214,MERCEDES-BENZ,AMG,2016,85.5,3700.0,2021,MERCEDES-BENZ_AMG
24215,MERCEDES-BENZ,AMG,2020,154.43037974683546,4000.0,2021,MERCEDES-BENZ_AMG
24216,MERCEDES-BENZ,AMG,2017,90.50632911392405,11750.0,2021,MERCEDES-BENZ_AMG
24217,MERCEDES-BENZ,AMG,2018,123.008,4400.0,2020,MERCEDES-BENZ_AMG
24218,MERCEDES-BENZ,AMG,2020,210.0,3000.0,2020,MERCEDES-BENZ_AMG
24219,MERCEDES-BENZ,AMG,2016,123.2,8498.0,2020,MERCEDES-BENZ_AMG
24220,MERCEDES-BENZ,AMG,2019,179.3010752688172,31.0,2020,MERCEDES-BENZ_AMG
24222,MERCEDES-BENZ,AMG,2018,85.5,10000.0,2020,MERCEDES-BENZ_AMG
24223,MERCEDES-BENZ,AMG,2016,70.0,16500.0,2020,MERCEDES-BENZ_AMG
24224,MERCEDES-BENZ,AMG,2016,82.5,12914.0,2021,MERCEDES-BENZ_AMG
24225,MERCEDES-BENZ,AMG,2016,70.0,12000.0,2020,MERCEDES-BENZ_AMG
24226,MERCEDES-BENZ,AMG,2016,99.0,5100.0,2020,MERCEDES-BENZ_AMG
24227,MERCEDES-BENZ,AMG,2016,80.0,5500.0,2020,MERCEDES-BENZ_AMG
24228,MERCEDES-BENZ,AMG,2016,78.0,3000.0,2019,MERCEDES-BENZ_AMG
24229,MERCEDES-BENZ,AMG,2016,68.5,5500.0,2019,MERCEDES-BENZ_AMG
24230,MERCEDES-BENZ,AMG,2016,99.0,5500.0,2019,MERCEDES-BENZ_AMG
24231,MERCEDES-BENZ,AMG,2020,160.0,18726.0,2024,MERCEDES-BENZ_AMG
24232,MERCEDES-BENZ,AMG,2016,88.0,9273.0,2024,MERCEDES-BENZ_AMG
24233,MERCEDES-BENZ,AMG,2016,84.0,2400.0,2024,MERCEDES-BENZ_AMG
24234,MERCEDES-BENZ,AMG,2021,88.0,8000.0,2024,MERCEDES-BENZ_AMG
24235,MERCEDES-BENZ,AMG,2021,379.0,2100.0,2024,MERCEDES-BENZ_AMG
24236,MERCEDES-BENZ,AMG,2017,65.5,30000.0,2024,MERCEDES-BENZ_AMG
24237,MERCEDES-BENZ,AMG,2018,136.0268817204301,17149.0,2024,MERCEDES-BENZ_AMG
24238,MERCEDES-BENZ,AMG,2021,333.0,2500.0,2024,MERCEDES-BENZ_AMG
24239,MERCEDES-BENZ,AMG,2016,114.37908496732027,10645.0,2024,MERCEDES-BENZ_AMG
24240,MERCEDES-BENZ,AMG,2016,72.277,33000.0,2024,MERCEDES-BENZ_AMG
24241,MERCEDES-BENZ,AMG,2018,128.19,11000.0,2024,MERCEDES-BENZ_AMG
24242,MERCEDES-BENZ,AMG,2016,60.12658227848101,36776.0,2024,MERCEDES-BENZ_AMG
24243,MERCEDES-BENZ,AMG,2017,65.5,24000.0,2024,MERCEDES-BENZ_AMG
24244,MERCEDES-BENZ,AMG,2020,142.791,8000.0,2024,MERCEDES-BENZ_AMG
24245,MERCEDES-BENZ,AMG,2021,357.0,209.0,2024,MERCEDES-BENZ_AMG
24246,MERCEDES-BENZ,AMG,2021,375.0,150.0,2024,MERCEDES-BENZ_AMG
24247,MERCEDES-BENZ,AMG,2016,84.0,11000.0,2024,MERCEDES-BENZ_AMG
24248,MERCEDES-BENZ,AMG,2018,99.8,9449.0,2024,MERCEDES-BENZ_AMG
24249,MERCEDES-BENZ,AMG,2018,116.116,7456.0,2024,MERCEDES-BENZ_AMG
24250,MERCEDES-BENZ,AMG,2016,65.82278481012658,23999.0,2024,MERCEDES-BENZ_AMG
24251,MERCEDES-BENZ,AMG,2016,75.0,30000.0,2024,MERCEDES-BENZ_AMG
24252,MERCEDES-BENZ,AMG,2020,159.0,2900.0,2024,MERCEDES-BENZ_AMG
24253,MERCEDES-BENZ,AMG,2018,128.0,25000.0,2024,MERCEDES-BENZ_AMG
24254,MERCEDES-BENZ,AMG,2016,87.5,4500.0,2024,MERCEDES-BENZ_AMG
24255,MERCEDES-BENZ,AMG,2020,160.0,18726.0,2024,MERCEDES-BENZ_AMG
24256,MERCEDES-BENZ,AMG,2016,88.0,9273.0,2024,MERCEDES-BENZ_AMG
24257,MERCEDES-BENZ,AMG,2016,84.0,2400.0,2024,MERCEDES-BENZ_AMG
24258,MERCEDES-BENZ,AMG,2021,88.0,8000.0,2024,MERCEDES-BENZ_AMG
24259,MERCEDES-BENZ,AMG,2021,379.0,2100.0,2024,MERCEDES-BENZ_AMG
24260,MERCEDES-BENZ,AMG,2017,65.5,30000.0,2024,MERCEDES-BENZ_AMG
24261,MERCEDES-BENZ,AMG,2018,136.0268817204301,17149.0,2024,MERCEDES-BENZ_AMG
24262,MERCEDES-BENZ,AMG,2021,333.0,2500.0,2024,MERCEDES-BENZ_AMG
24263,MERCEDES-BENZ,AMG,2016,114.37908496732027,10645.0,2024,MERCEDES-BENZ_AMG
24264,MERCEDES-BENZ,AMG,2016,72.277,33000.0,2024,MERCEDES-BENZ_AMG
24265,MERCEDES-BENZ,AMG,2018,128.19,11000.0,2024,MERCEDES-BENZ_AMG
24266,MERCEDES-BENZ,AMG,2016,60.12658227848101,36776.0,2024,MERCEDES-BENZ_AMG
24267,MERCEDES-BENZ,AMG,2017,65.5,24000.0,2024,MERCEDES-BENZ_AMG
24268,MERCEDES-BENZ,AMG,2020,142.791,8000.0,2024,MERCEDES-BENZ_AMG
24269,MERCEDES-BENZ,AMG,2021,357.0,209.0,2024,MERCEDES-BENZ_AMG
24270,MERCEDES-BENZ,AMG,2021,375.0,150.0,2024,MERCEDES-BENZ_AMG
24271,MERCEDES-BENZ,AMG,2016,84.0,11000.0,2024,MERCEDES-BENZ_AMG
24272,MERCEDES-BENZ,AMG,2018,99.8,9449.0,2024,MERCEDES-BENZ_AMG
24273,MERCEDES-BENZ,AMG,2018,116.116,7456.0,2024,MERCEDES-BENZ_AMG
24274,MERCEDES-BENZ,AMG,2016,65.82278481012658,23999.0,2024,MERCEDES-BENZ_AMG
24275,MERCEDES-BENZ,AMG,2016,75.0,30000.0,2024,MERCEDES-BENZ_AMG
24276,MERCEDES-BENZ,AMG,2020,159.0,2900.0,2024,MERCEDES-BENZ_AMG
24277,MERCEDES-BENZ,AMG,2018,128.0,25000.0,2024,MERCEDES-BENZ_AMG
24278,MERCEDES-BENZ,AMG,2016,87.5,4500.0,2024,MERCEDES-BENZ_AMG
24279,MERCEDES-BENZ,AMG,2020,160.0,18726.0,2024,MERCEDES-BENZ_AMG
24280,MERCEDES-BENZ,AMG,2016,88.0,9273.0,2024,MERCEDES-BENZ_AMG
24281,MERCEDES-BENZ,AMG,2016,84.0,2400.0,2024,MERCEDES-BENZ_AMG
24282,MERCEDES-BENZ,AMG,2021,88.0,8000.0,2024,MERCEDES-BENZ_AMG
24283,MERCEDES-BENZ,AMG,2021,379.0,2100.0,2024,MERCEDES-BENZ_AMG
24284,MERCEDES-BENZ,AMG,2017,65.5,30000.0,2024,MERCEDES-BENZ_AMG
24285,MERCEDES-BENZ,AMG,2018,136.0268817204301,17149.0,2024,MERCEDES-BENZ_AMG
24286,MERCEDES-BENZ,AMG,2021,333.0,2500.0,2024,MERCEDES-BENZ_AMG
24287,MERCEDES-BENZ,AMG,2016,114.37908496732027,10645.0,2024,MERCEDES-BENZ_AMG
24288,MERCEDES-BENZ,AMG,2016,72.277,33000.0,2024,MERCEDES-BENZ_AMG
24289,MERCEDES-BENZ,AMG,2018,128.19,11000.0,2024,MERCEDES-BENZ_AMG
24290,MERCEDES-BENZ,AMG,2016,60.12658227848101,36776.0,2024,MERCEDES-BENZ_AMG
24291,MERCEDES-BENZ,AMG,2017,65.5,24000.0,2024,MERCEDES-BENZ_AMG
24292,MERCEDES-BENZ,AMG,2020,142.791,8000.0,2024,MERCEDES-BENZ_AMG
24293,MERCEDES-BENZ,AMG,2021,357.0,209.0,2024,MERCEDES-BENZ_AMG
24294,MERCEDES-BENZ,AMG,2021,375.0,150.0,2024,MERCEDES-BENZ_AMG
24295,MERCEDES-BENZ,AMG,2016,84.0,11000.0,2024,MERCEDES-BENZ_AMG
24296,MERCEDES-BENZ,AMG,2018,99.8,9449.0,2024,MERCEDES-BENZ_AMG
24297,MERCEDES-BENZ,AMG,2018,116.116,7456.0,2024,MERCEDES-BENZ_AMG
24298,MERCEDES-BENZ,AMG,2016,65.82278481012658,23999.0,2024,MERCEDES-BENZ_AMG
24299,MERCEDES-BENZ,AMG,2016,75.0,30000.0,2024,MERCEDES-BENZ_AMG
24300,MERCEDES-BENZ,AMG,2020,159.0,2900.0,2024,MERCEDES-BENZ_AMG
24301,MERCEDES-BENZ,AMG,2018,128.0,25000.0,2024,MERCEDES-BENZ_AMG
24302,MERCEDES-BENZ,AMG,2016,87.5,4500.0,2024,MERCEDES-BENZ_AMG
24303,MERCEDES-BENZ,AMG,2020,160.0,18726.0,2024,MERCEDES-BENZ_AMG
24304,MERCEDES-BENZ,AMG,2016,88.0,9273.0,2024,MERCEDES-BENZ_AMG
24305,MERCEDES-BENZ,AMG,2016,84.0,2400.0,2024,MERCEDES-BENZ_AMG
24306,MERCEDES-BENZ,AMG,2021,88.0,8000.0,2024,MERCEDES-BENZ_AMG
24307,MERCEDES-BENZ,AMG,2021,379.0,2100.0,2024,MERCEDES-BENZ_AMG
24308,MERCEDES-BENZ,AMG,2017,65.5,30000.0,2024,MERCEDES-BENZ_AMG
24309,MERCEDES-BENZ,AMG,2018,136.0268817204301,17149.0,2024,MERCEDES-BENZ_AMG
24310,MERCEDES-BENZ,AMG,2021,333.0,2500.0,2024,MERCEDES-BENZ_AMG
24311,MERCEDES-BENZ,AMG,2016,114.37908496732027,10645.0,2024,MERCEDES-BENZ_AMG
24312,MERCEDES-BENZ,AMG,2016,72.277,33000.0,2024,MERCEDES-BENZ_AMG
24313,MERCEDES-BENZ,AMG,2018,128.19,11000.0,2024,MERCEDES-BENZ_AMG
24314,MERCEDES-BENZ,AMG,2016,60.12658227848101,36776.0,2024,MERCEDES-BENZ_AMG
24315,MERCEDES-BENZ,AMG,2017,65.5,24000.0,2024,MERCEDES-BENZ_AMG
24316,MERCEDES-BENZ,AMG,2020,142.791,8000.0,2024,MERCEDES-BENZ_AMG
24317,MERCEDES-BENZ,AMG,2021,357.0,209.0,2024,MERCEDES-BENZ_AMG
24318,MERCEDES-BENZ,AMG,2021,375.0,150.0,2024,MERCEDES-BENZ_AMG
24319,MERCEDES-BENZ,AMG,2016,84.0,11000.0,2024,MERCEDES-BENZ_AMG
24320,MERCEDES-BENZ,AMG,2018,99.8,9449.0,2024,MERCEDES-BENZ_AMG
24321,MERCEDES-BENZ,AMG,2018,116.116,7456.0,2024,MERCEDES-BENZ_AMG
24322,MERCEDES-BENZ,AMG,2016,65.82278481012658,23999.0,2024,MERCEDES-BENZ_AMG
24323,MERCEDES-BENZ,AMG,2016,75.0,30000.0,2024,MERCEDES-BENZ_AMG
24324,MERCEDES-BENZ,AMG,2020,159.0,2900.0,2024,MERCEDES-BENZ_AMG
24325,MERCEDES-BENZ,AMG,2018,128.0,25000.0,2024,MERCEDES-BENZ_AMG
24326,MERCEDES-BENZ,AMG,2016,87.5,4500.0,2024,MERCEDES-BENZ_AMG
24327,MERCEDES-BENZ,AMG,2020,160.0,18726.0,2024,MERCEDES-BENZ_AMG
24328,MERCEDES-BENZ,AMG,2016,88.0,9273.0,2024,MERCEDES-BENZ_AMG
24329,MERCEDES-BENZ,AMG,2016,84.0,2400.0,2024,MERCEDES-BENZ_AMG
24330,MERCEDES-BENZ,AMG,2021,88.0,8000.0,2024,MERCEDES-BENZ_AMG
24331,MERCEDES-BENZ,AMG,2021,379.0,2100.0,2024,MERCEDES-BENZ_AMG
24332,MERCEDES-BENZ,AMG,2017,65.5,30000.0,2024,MERCEDES-BENZ_AMG
24333,MERCEDES-BENZ,AMG,2018,136.0268817204301,17149.0,2024,MERCEDES-BENZ_AMG
24334,MERCEDES-BENZ,AMG,2021,333.0,2500.0,2024,MERCEDES-BENZ_AMG
24335,MERCEDES-BENZ,AMG,2016,114.37908496732027,10645.0,2024,MERCEDES-BENZ_AMG
24336,MERCEDES-BENZ,AMG,2016,72.277,33000.0,2024,MERCEDES-BENZ_AMG
24337,MERCEDES-BENZ,AMG,2018,128.19,11000.0,2024,MERCEDES-BENZ_AMG
24338,MERCEDES-BENZ,AMG,2016,60.12658227848101,36776.0,2024,MERCEDES-BENZ_AMG
24339,MERCEDES-BENZ,AMG,2017,65.5,24000.0,2024,MERCEDES-BENZ_AMG
24340,MERCEDES-BENZ,AMG,2020,142.791,8000.0,2024,MERCEDES-BENZ_AMG
24341,MERCEDES-BENZ,AMG,2021,357.0,209.0,2024,MERCEDES-BENZ_AMG
24342,MERCEDES-BENZ,AMG,2021,375.0,150.0,2024,MERCEDES-BENZ_AMG
24343,MERCEDES-BENZ,AMG,2016,84.0,11000.0,2024,MERCEDES-BENZ_AMG
24344,MERCEDES-BENZ,AMG,2018,99.8,9449.0,2024,MERCEDES-BENZ_AMG
24345,MERCEDES-BENZ,AMG,2018,116.116,7456.0,2024,MERCEDES-BENZ_AMG
24346,MERCEDES-BENZ,AMG,2016,65.82278481012658,23999.0,2024,MERCEDES-BENZ_AMG
24347,MERCEDES-BENZ,AMG,2016,75.0,30000.0,2024,MERCEDES-BENZ_AMG
24348,MERCEDES-BENZ,AMG,2020,159.0,2900.0,2024,MERCEDES-BENZ_AMG
24349,MERCEDES-BENZ,AMG,2018,128.0,25000.0,2024,MERCEDES-BENZ_AMG
24350,MERCEDES-BENZ,AMG,2016,87.5,4500.0,2024,MERCEDES-BENZ_AMG
24351,MERCEDES-BENZ,AMG,2020,160.0,18726.0,2024,MERCEDES-BENZ_AMG
24352,MERCEDES-BENZ,AMG,2016,88.0,9273.0,2024,MERCEDES-BENZ_AMG
24353,MERCEDES-BENZ,AMG,2016,84.0,2400.0,2024,MERCEDES-BENZ_AMG
24354,MERCEDES-BENZ,AMG,2021,88.0,8000.0,2024,MERCEDES-BENZ_AMG
24355,MERCEDES-BENZ,AMG,2021,379.0,2100.0,2024,MERCEDES-BENZ_AMG
24356,MERCEDES-BENZ,AMG,2017,65.5,30000.0,2024,MERCEDES-BENZ_AMG
24357,MERCEDES-BENZ,AMG,2018,136.0268817204301,17149.0,2024,MERCEDES-BENZ_AMG
24358,MERCEDES-BENZ,AMG,2021,333.0,2500.0,2024,MERCEDES-BENZ_AMG
24359,MERCEDES-BENZ,AMG,2016,114.37908496732027,10645.0,2024,MERCEDES-BENZ_AMG
24360,MERCEDES-BENZ,AMG,2016,72.277,33000.0,2024,MERCEDES-BENZ_AMG
24361,MERCEDES-BENZ,AMG,2018,128.19,11000.0,2024,MERCEDES-BENZ_AMG
24362,MERCEDES-BENZ,AMG,2016,60.12658227848101,36776.0,2024,MERCEDES-BENZ_AMG
24363,MERCEDES-BENZ,AMG,2017,65.5,24000.0,2024,MERCEDES-BENZ_AMG
24364,MERCEDES-BENZ,AMG,2020,142.791,8000.0,2024,MERCEDES-BENZ_AMG
24365,MERCEDES-BENZ,AMG,2021,357.0,209.0,2024,MERCEDES-BENZ_AMG
24366,MERCEDES-BENZ,AMG,2021,375.0,150.0,2024,MERCEDES-BENZ_AMG
24367,MERCEDES-BENZ,AMG,2016,84.0,11000.0,2024,MERCEDES-BENZ_AMG
24368,MERCEDES-BENZ,AMG,2018,99.8,9449.0,2024,MERCEDES-BENZ_AMG
24369,MERCEDES-BENZ,AMG,2018,116.116,7456.0,2024,MERCEDES-BENZ_AMG
24370,MERCEDES-BENZ,AMG,2016,65.82278481012658,23999.0,2024,MERCEDES-BENZ_AMG
24371,MERCEDES-BENZ,AMG,2016,75.0,30000.0,2024,MERCEDES-BENZ_AMG
24372,MERCEDES-BENZ,AMG,2020,159.0,2900.0,2024,MERCEDES-BENZ_AMG
24373,MERCEDES-BENZ,AMG,2018,128.0,25000.0,2024,MERCEDES-BENZ_AMG
24374,MERCEDES-BENZ,AMG,2016,87.5,4500.0,2024,MERCEDES-BENZ_AMG
24375,MERCEDES-BENZ,AMG,2020,160.0,18726.0,2024,MERCEDES-BENZ_AMG
24376,MERCEDES-BENZ,AMG,2016,88.0,9273.0,2024,MERCEDES-BENZ_AMG
24377,MERCEDES-BENZ,AMG,2016,84.0,2400.0,2024,MERCEDES-BENZ_AMG
24378,MERCEDES-BENZ,AMG,2021,88.0,8000.0,2024,MERCEDES-BENZ_AMG
24379,MERCEDES-BENZ,AMG,2021,379.0,2100.0,2024,MERCEDES-BENZ_AMG
24380,MERCEDES-BENZ,AMG,2017,65.5,30000.0,2024,MERCEDES-BENZ_AMG
24381,MERCEDES-BENZ,AMG,2018,136.0268817204301,17149.0,2024,MERCEDES-BENZ_AMG
24382,MERCEDES-BENZ,AMG,2021,333.0,2500.0,2024,MERCEDES-BENZ_AMG
24383,MERCEDES-BENZ,AMG,2016,114.37908496732027,10645.0,2024,MERCEDES-BENZ_AMG
24384,MERCEDES-BENZ,AMG,2016,72.277,33000.0,2024,MERCEDES-BENZ_AMG
24385,MERCEDES-BENZ,AMG,2018,128.19,11000.0,2024,MERCEDES-BENZ_AMG
24386,MERCEDES-BENZ,AMG,2016,60.12658227848101,36776.0,2024,MERCEDES-BENZ_AMG
24387,MERCEDES-BENZ,AMG,2017,65.5,24000.0,2024,MERCEDES-BENZ_AMG
24388,MERCEDES-BENZ,AMG,2020,142.791,8000.0,2024,MERCEDES-BENZ_AMG
24389,MERCEDES-BENZ,AMG,2021,357.0,209.0,2024,MERCEDES-BENZ_AMG
24390,MERCEDES-BENZ,AMG,2021,375.0,150.0,2024,MERCEDES-BENZ_AMG
24391,MERCEDES-BENZ,AMG,2016,84.0,11000.0,2024,MERCEDES-BENZ_AMG
24392,MERCEDES-BENZ,AMG,2018,99.8,9449.0,2024,MERCEDES-BENZ_AMG
24393,MERCEDES-BENZ,AMG,2018,116.116,7456.0,2024,MERCEDES-BENZ_AMG
24394,MERCEDES-BENZ,AMG,2016,65.82278481012658,23999.0,2024,MERCEDES-BENZ_AMG
24395,MERCEDES-BENZ,AMG,2016,75.0,30000.0,2024,MERCEDES-BENZ_AMG
24396,MERCEDES-BENZ,AMG,2020,159.0,2900.0,2024,MERCEDES-BENZ_AMG
24397,MERCEDES-BENZ,AMG,2018,128.0,25000.0,2024,MERCEDES-BENZ_AMG
24398,MERCEDES-BENZ,AMG,2016,87.5,4500.0,2024,MERCEDES-BENZ_AMG
24399,MERCEDES-BENZ,AMG,2020,160.0,18726.0,2024,MERCEDES-BENZ_AMG
24400,MERCEDES-BENZ,AMG,2016,88.0,9273.0,2024,MERCEDES-BENZ_AMG
24401,MERCEDES-BENZ,AMG,2016,84.0,2400.0,2024,MERCEDES-BENZ_AMG
24402,MERCEDES-BENZ,AMG,2021,88.0,8000.0,2024,MERCEDES-BENZ_AMG
24403,MERCEDES-BENZ,AMG,2021,379.0,2100.0,2024,MERCEDES-BENZ_AMG
24404,MERCEDES-BENZ,AMG,2017,65.5,30000.0,2024,MERCEDES-BENZ_AMG
24405,MERCEDES-BENZ,AMG,2018,136.0268817204301,17149.0,2024,MERCEDES-BENZ_AMG
24406,MERCEDES-BENZ,AMG,2021,333.0,2500.0,2024,MERCEDES-BENZ_AMG
24407,MERCEDES-BENZ,AMG,2016,114.37908496732027,10645.0,2024,MERCEDES-BENZ_AMG
24408,MERCEDES-BENZ,AMG,2016,72.277,33000.0,2024,MERCEDES-BENZ_AMG
24409,MERCEDES-BENZ,AMG,2018,128.19,11000.0,2024,MERCEDES-BENZ_AMG
24410,MERCEDES-BENZ,AMG,2016,60.12658227848101,36776.0,2024,MERCEDES-BENZ_AMG
24411,MERCEDES-BENZ,AMG,2017,65.5,24000.0,2024,MERCEDES-BENZ_AMG
24412,MERCEDES-BENZ,AMG,2020,142.791,8000.0,2024,MERCEDES-BENZ_AMG
24413,MERCEDES-BENZ,AMG,2021,357.0,209.0,2024,MERCEDES-BENZ_AMG
24414,MERCEDES-BENZ,AMG,2021,375.0,150.0,2024,MERCEDES-BENZ_AMG
24415,MERCEDES-BENZ,AMG,2016,84.0,11000.0,2024,MERCEDES-BENZ_AMG
24416,MERCEDES-BENZ,AMG,2018,99.8,9449.0,2024,MERCEDES-BENZ_AMG
24417,MERCEDES-BENZ,AMG,2018,116.116,7456.0,2024,MERCEDES-BENZ_AMG
24418,MERCEDES-BENZ,AMG,2016,65.82278481012658,23999.0,2024,MERCEDES-BENZ_AMG
24419,MERCEDES-BENZ,AMG,2016,75.0,30000.0,2024,MERCEDES-BENZ_AMG
24420,MERCEDES-BENZ,AMG,2020,159.0,2900.0,2024,MERCEDES-BENZ_AMG
24421,MERCEDES-BENZ,AMG,2018,128.0,25000.0,2024,MERCEDES-BENZ_AMG
24422,MERCEDES-BENZ,AMG,2016,87.5,4500.0,2024,MERCEDES-BENZ_AMG
24423,MERCEDES-BENZ,SLR,2008,538.6075949367088,39.0,2024,MERCEDES-BENZ_SLR
24424,MERCEDES-BENZ,SLR,2008,325.0,8761.0,2024,MERCEDES-BENZ_SLR
24426,MERCEDES-BENZ,SLR,2006,434.0,6515.0,2024,MERCEDES-BENZ_SLR
24427,MERCEDES-BENZ,SLR,2005,235.2,20150.0,2024,MERCEDES-BENZ_SLR
24428,MERCEDES-BENZ,SLR,2009,390.0,6911.0,2024,MERCEDES-BENZ_SLR
24429,MERCEDES-BENZ,SLR,2008,387.25,12000.0,2024,MERCEDES-BENZ_SLR
24430,MERCEDES-BENZ,SLR,2008,325.0,8761.0,2024,MERCEDES-BENZ_SLR
24431,MERCEDES-BENZ,SLR,2011,395.69892473118273,9321.0,2024,MERCEDES-BENZ_SLR
24434,MERCEDES-BENZ,SLR,2007,457.63440860215053,12752.0,2023,MERCEDES-BENZ_SLR
24435,MERCEDES-BENZ,SLR,2007,851.0,81.0,2023,MERCEDES-BENZ_SLR
24436,MERCEDES-BENZ,SLR,2005,265.4569892473118,16794.0,2023,MERCEDES-BENZ_SLR
24437,MERCEDES-BENZ,SLR,2008,325.0,10403.0,2024,MERCEDES-BENZ_SLR
24439,MERCEDES-BENZ,SLR,2011,964.516129032258,383.0,2023,MERCEDES-BENZ_SLR
24440,MERCEDES-BENZ,SLR,2007,516.7721518987341,174.0,2023,MERCEDES-BENZ_SLR
24441,MERCEDES-BENZ,SLR,2008,390.0,5771.0,2024,MERCEDES-BENZ_SLR
24442,MERCEDES-BENZ,SLR,2008,414.87341772151893,62.0,2023,MERCEDES-BENZ_SLR
24443,MERCEDES-BENZ,SLR,2008,480.37974683544303,25.0,2023,MERCEDES-BENZ_SLR
24444,MERCEDES-BENZ,SLR,2008,518.0555555555555,6821.0,2023,MERCEDES-BENZ_SLR
24445,MERCEDES-BENZ,SLR,2007,370.55555555555554,7291.0,2023,MERCEDES-BENZ_SLR
24446,MERCEDES-BENZ,SLR,2009,894.4444444444443,84.0,2023,MERCEDES-BENZ_SLR
24447,MERCEDES-BENZ,SLR,2008,369.0,2600.0,2023,MERCEDES-BENZ_SLR
24448,MERCEDES-BENZ,SLR,2007,258.06451612903226,22730.0,2023,MERCEDES-BENZ_SLR
24449,MERCEDES-BENZ,SLR,2009,416.0,3185.0,2023,MERCEDES-BENZ_SLR
24450,MERCEDES-BENZ,SLR,2006,357.0,8000.0,2023,MERCEDES-BENZ_SLR
24451,MERCEDES-BENZ,SLR,2004,247.31182795698922,1735.0,2023,MERCEDES-BENZ_SLR
24452,MERCEDES-BENZ,SLR,2007,828.494623655914,86.0,2023,MERCEDES-BENZ_SLR
24453,MERCEDES-BENZ,SLR,2006,298.0,15000.0,2023,MERCEDES-BENZ_SLR
24454,MERCEDES-BENZ,SLR,2008,438.888,2200.0,2023,MERCEDES-BENZ_SLR
24455,MERCEDES-BENZ,SLR,2007,851.0,4609.0,2023,MERCEDES-BENZ_SLR
24456,MERCEDES-BENZ,SLR,2005,340.5,5000.0,2023,MERCEDES-BENZ_SLR
24457,MERCEDES-BENZ,SLR,2005,239.873417721519,38000.0,2023,MERCEDES-BENZ_SLR
24459,MERCEDES-BENZ,SLR,2009,803.763440860215,28.0,2023,MERCEDES-BENZ_SLR
24460,MERCEDES-BENZ,SLR,2008,465.0,5000.0,2023,MERCEDES-BENZ_SLR
24461,MERCEDES-BENZ,SLR,2008,330.0,9048.0,2023,MERCEDES-BENZ_SLR
24462,MERCEDES-BENZ,SLR,2006,346.5,10201.0,2023,MERCEDES-BENZ_SLR
24463,MERCEDES-BENZ,SLR,2008,255.0,411.0,2023,MERCEDES-BENZ_SLR
24464,MERCEDES-BENZ,SLR,2006,371.0,2700.0,2023,MERCEDES-BENZ_SLR
24465,MERCEDES-BENZ,SLR,2004,272.1518987341772,15509.0,2023,MERCEDES-BENZ_SLR
24467,MERCEDES-BENZ,SLR,2007,727.8481012658227,155343.0,2022,MERCEDES-BENZ_SLR
24468,MERCEDES-BENZ,SLR,2009,869.620253164557,62.0,2022,MERCEDES-BENZ_SLR
24469,MERCEDES-BENZ,SLR,2008,357.0,18877.0,2022,MERCEDES-BENZ_SLR
24470,MERCEDES-BENZ,SLR,2006,445.0,3396.0,2022,MERCEDES-BENZ_SLR
24471,MERCEDES-BENZ,SLR,2007,808.0,4947.0,2022,MERCEDES-BENZ_SLR
24472,MERCEDES-BENZ,SLR,2006,390.0,4400.0,2022,MERCEDES-BENZ_SLR
24473,MERCEDES-BENZ,SLR,2005,340.5,2086.0,2022,MERCEDES-BENZ_SLR
24474,MERCEDES-BENZ,SLR,2008,387.25,12000.0,2024,MERCEDES-BENZ_SLR
24475,MERCEDES-BENZ,SLR,2006,371.0,2700.0,2023,MERCEDES-BENZ_SLR
24476,MERCEDES-BENZ,SLR,2005,449.0,1200.0,2022,MERCEDES-BENZ_SLR
24477,MERCEDES-BENZ,SLR,2005,239.873417721519,38000.0,2023,MERCEDES-BENZ_SLR
24478,MERCEDES-BENZ,SLR,2008,378.0,11000.0,2022,MERCEDES-BENZ_SLR
24479,MERCEDES-BENZ,SLR,2008,302.5,3210.0,2022,MERCEDES-BENZ_SLR
24480,MERCEDES-BENZ,SLR,2006,354.0,8000.0,2022,MERCEDES-BENZ_SLR
